,logFC,logCPM,F,PValue,FDR
ACTN3,-0.255511352790328,-2.55960026130461,2.63983680272834,0.105070309308739,0.126558792221815
RP11-110I1.12,0.149871314570972,-1.52902537034745,2.63812233629704,0.105182892142955,0.126677930257602
GDA,0.315039911114321,-2.31426674498534,2.63809775823032,0.105184507060753,0.126677930257602
TKFC,-0.0655483791419141,2.97259781247838,2.63802677431365,0.105189171258163,0.126677930257602
LIMS1-AS1,-0.271394211274374,-3.27313775710487,2.63686193857895,0.105265742575045,0.126762129280323
COMMD2,-0.0518677093580418,3.21730910227079,2.6364874666094,0.105290371786107,0.126783772373876
XCL1,-0.300809883310339,-2.33791983229847,2.63548859597861,0.10535609903396,0.126854897167952
RP11-466A19.1,0.1779143044033,-1.65014101948247,2.63359904158335,0.105480558190909,0.12699672514932
TNPO2,0.0410657716301739,5.47188571075824,2.63259883511572,0.105546504209754,0.127068090871827
IL31RA,0.42325435216713,-2.91516702203798,2.63246514157185,0.105555322384065,0.127070675353892
DFNA5,0.114723790801093,2.20801101944061,2.63132784932091,0.105630368833525,0.127152982062324
FOSL1,-0.489991087287107,2.55912543074129,2.63052327890702,0.105683495449278,0.12720889394732
SLC2A11,0.129071214578457,3.99146616212701,2.6297646637657,0.10573361452954,0.127261178890626
C1orf132,0.166611706623297,3.49198046801793,2.62918748276639,0.105771764407518,0.127294614347715
ANKS6,-0.0679644715930217,2.94472917100549,2.62914216524354,0.105774760396981,0.127294614347715
PDGFA,-0.0848938962752363,3.64271830261912,2.62483103107768,0.106060201649178,0.127630064494054
ZCCHC2,0.0829028400429036,4.09395025247815,2.6244973677386,0.106082328909902,0.12764862712407
PTGES3,0.0687669861086875,6.35256774243094,2.62265017812994,0.106204919362941,0.127788066904987
CHRFAM7A,-0.233434990913568,-1.83985975555137,2.62004833293114,0.10637785790371,0.127988065156463
SASH3,0.150253505194848,1.14401212741514,2.61978017637882,0.106395699258605,0.128001445413002
RP11-87H9.5,-0.145799617387814,-0.799158445829364,2.61916682714461,0.106436519829428,0.128042467832446
TAF11,-0.051147993699874,3.93852811202793,2.61888641938576,0.10645518770649,0.128056837201309
LRRC69,-0.170027178749311,-1.61239492091144,2.61762257631639,0.106539371604699,0.12815001016449
RP4-669K10.8,0.346749042979492,-3.46932564100575,2.61567096923349,0.106669511141686,0.128298445233373
RP13-20L14.10,-0.145312104141752,-0.372659738113583,2.61517704111454,0.106702475638239,0.128329990116912
GATC,-0.0537223479834234,3.6828009474756,2.61488718355362,0.106721825799802,0.128345158227606
RAB39A,0.344059892952952,-3.44632407172639,2.61277420699836,0.106862999636677,0.12850510975332
RP11-19O2.1,-0.240900840994336,0.00448027095126387,2.61269459894632,0.106868322491342,0.12850510975332
NUDT9P1,-0.156466831892588,-0.940926621628431,2.61147770391497,0.106949724436168,0.1285948741453
IGHG4,-0.609702646993474,0.0390696857823478,2.6112006439263,0.106968267396383,0.128609051199274
BMPR1APS1,-0.331259909135466,-3.04565053765806,2.61013808146322,0.107039414996516,0.128686469572596
CTBS,-0.0794196330498859,1.92497112424204,2.60983897320558,0.107059452241815,0.128702435423494
COMMD6,-0.0625387801014497,4.67868895637582,2.60948283647423,0.107083315210615,0.128722998095082
C9orf3,-0.0930116030016058,6.10984223044527,2.60575844716345,0.107333219587575,0.129015261484573
CLEC12B,-0.357426657272387,-3.17247442902735,2.60554411369448,0.10734762078131,0.129024429420181
FAM26F,-0.182756878909684,-1.80509199569786,2.60188145735102,0.107594046215226,0.129312455720685
FRMD3,0.0885771387575592,5.50468775106187,2.60133165547149,0.107631090956008,0.129348816293715
PQLC2,-0.0608215179642493,2.85383677296795,2.59978147650025,0.107735615161865,0.129466262585996
FAM104B,0.0636880942358044,2.3462345590685,2.59433744655189,0.108103578143763,0.129900249378857
DCAF4L1,0.15088094056971,-0.0319358003920624,2.59362466247033,0.108151857832518,0.129950065363107
TBCEL,0.0625433016807685,3.5804510530409,2.59346466984948,0.108162698032754,0.129954892413415
TTTY15,-0.15305329218118,0.508311317028997,2.59333551641102,0.108171449617206,0.129957209591203
RAB20,0.149687218281131,3.18668878557023,2.59192039390984,0.108267391089731,0.130064269825677
TRMT1,-0.0811328831475722,4.2790494217596,2.58969501492531,0.108418455594036,0.130237533028481
RP5-1068E13.7,-0.141203105192609,0.574320841585763,2.58936621298135,0.108440795223604,0.130256153536229
NGDN,-0.0493213099177658,3.49519502082746,2.58403394201036,0.108803792680018,0.130683934870495
OGDHL,0.261122669545107,1.87681262313941,2.58122098315161,0.108995826303716,0.130906331017522
NRBF2,-0.0903480919531009,2.79359619825039,2.57897915120697,0.10914913825236,0.13108219648756
RPS6KB2,0.0553229736243475,3.75482789195931,2.57634635045312,0.109329491178179,0.131290512481608
PPAT,0.0997340202147738,1.42679063757896,2.57478296581867,0.109436742207478,0.131411021865202
FIS1,0.0781741074720539,6.40710417047783,2.57358623884081,0.109518918300092,0.131501408110814
RHCE,0.183278868505397,-0.88089371159542,2.57260002980004,0.109586689858844,0.131574488259039
PLA2G12B,0.381674298015338,-2.77668842772943,2.56938191807109,0.109808158237774,0.131832082568855
DMRT2,-0.296943156128621,-2.57685473931947,2.56825555221967,0.109885790677687,0.131916970568379
TCF3P1,-0.347716880548905,-2.83305952576668,2.56809288438941,0.109897007227096,0.131922121173157
ZNF786,-0.0836320692749738,1.21052490019599,2.56598870108196,0.11004221242071,0.132088103099147
CHRNA4,-0.327469136589732,-1.72134985804167,2.56545291602924,0.110079219621569,0.132124197878381
RP11-45M22.3,0.259785160887886,-1.91325987834691,2.5622850296283,0.110298309618683,0.132378821884503
ZFPL1,-0.0515557416403139,3.78725330822778,2.55919587768021,0.110512418081477,0.132627435397762
ZNF850,0.0882106513512901,1.0654464926286,2.55748556725182,0.110631156683394,0.132761570145452
NCOR2,-0.0596305944157948,6.84389034434057,2.55683152458048,0.110676600943527,0.132807737552533
RP11-574K11.32,-0.114283494908819,-1.24246989992158,2.55523440972427,0.110787658500668,0.132932627659205
SMG1P5,-0.105020835130005,-0.79052656937738,2.55062398555963,0.111108941708442,0.133309733084768
